Inventory Location|Box Unit|Part No.||Dept
3YC|H01-01A16|100|000000007182645840|20260127|E
3YC|H01-01A17|600|000000007182607530|20260122|E
3YC|H01-01A17|600|000000007183644740|20260127|E
3YC|H01-01A19|600|000000000071295504|20251224|E
3YC|H01-01A19|600|000000000071295504|20251227|E
3YC|H01-01A19|600|000000000071295504|20251227|E
3YC|H01-01A22|600|000000007183644740|20260125|E
3YC|H01-01A23|600|000000007182607530|20260115|E
3YC|H01-01A25|600|000000000071720808|20251228|E
3YC|H01-01A26|600|000000007183644740|20260127|E
3YC|E24-01A16|600|000000007183644770|20260113|E
3YC|E24-01A16|600|000000007183644770|20260113|E
3YC|H01-01A29|600|000000000071720808|20251228|E
3YC|E17-01A06|600|000000007182656840|20260201|E
3YC|E17-01A06|600|000000007182656840|20260201|E
3YC|E17-01A06|600|000000007182656840|20260201|E
3YC|E17-01A06|600|000000007182656840|20260201|E
3YC|E17-01A06|600|000000007182656840|20260201|E
1YC|A01-04D01|600|000000007197481530|20260118|E
1YC|A01-04D01|600|000000007197481530|20260118|E
1YC|A01-04D01|600|000000007197481530|20260118|E
1YC|A01-04D01|600|000000007197481530|20260119|E
1YC|A01-04D01|600|000000007197481530|20260119|E
1YC|A01-04D01|600|000000007197481530|20260119|E
1YC|A01-04D01|600|000000007197481530|20260119|E
1YC|A01-04D01|600|000000007197481530|20260119|E
1YC|A01-04D01|600|000000007197481530|20260119|E
1YC|A01-04D01|600|000000007197481530|20260119|E
1YC|A01-04D01|600|000000007197481530|20260119|E
1YC|A01-04D01|600|000000007197481530|20260119|E
1YC|A01-04D01|600|000000007197481530|20260119|E
1YC|A01-04D01|600|000000007197481530|20260119|E
1YC|A01-04D01|600|000000007197481530|20260119|E
1YC|A01-04D01|600|000000007197481530|20260119|E
1YC|A01-04D01|600|000000007197481530|20260120|E
1YC|A01-04D01|600|000000007197481530|20260120|E
1YC|A01-04D01|600|000000007197481530|20260120|E
1YC|A01-04D01|600|000000007197481530|20260120|E
1YC|A01-04D01|600|000000007197481530|20260120|E
1YC|A01-04D01|600|000000007197481530|20260121|E
1YC|A01-04D01|600|000000007197481530|20260121|E
1YC|A01-04D01|600|000000007197481530|20260126|E
3YC|E17-01A06|600|000000007182656840|20260201|E
3YC|E17-01A06|600|000000007182656840|20260201|E
3YC|E17-01A06|600|000000007182656840|20260201|E
3YC|E17-01A06|600|000000007182656840|20260201|E
3YC|E17-01A06|600|000000007182656840|20260201|E
3YC|E17-01A06|600|000000007182656840|20260201|E
3YC|E17-01A07|600|000000007182656840|20260201|E
3YC|E17-01A07|600|000000007182656840|20260201|E
3YC|E17-01A07|600|000000007182656840|20260201|E
3YC|E17-01A07|600|000000007182656840|20260201|E
3YC|E25-01B14|600|000000007182607530|20260124|E
3YC|E25-01B14|600|000000007182607530|20260126|E
3YC|E25-01B14|600|000000007182607530|20260123|E
3YC|E25-01B14|600|000000007182607530|20251230|E
3YC|E25-01B14|600|000000007182607530|20260126|E
3YC|E25-01B14|600|000000007182607530|20260123|E
3YC|E25-01B14|600|000000007182607530|20260123|E
3YC|E25-01B14|600|000000007182607530|20260122|E
3YC|E25-01B14|600|000000007182607530|20260123|E
3YC|E25-01B14|600|000000007182607530|20260124|E
3YC|E25-01B14|600|000000007182607530|20260124|E
3YC|E25-01B14|600|000000007182607530|20260126|E
3YC|E25-01B14|600|000000007182607530|20260124|E
3YC|E25-01B14|600|000000007182607530|20260124|E
3YC|E25-01B14|600|000000007182607530|20260126|E
3YC|E25-01B14|600|000000007182607530|20260126|E
3YC|E25-01B14|600|000000007182607530|20260115|E
3YC|E25-01B14|600|000000007182607530|20260126|E
3YC|E17-01A07|600|000000007182656840|20260202|E
3YC|E17-01A07|600|000000007182656840|20260202|E
3YC|E17-01A07|600|000000007182656840|20260202|E
3YC|E17-01A07|600|000000007182656840|20260202|E
3YC|E17-01A07|600|000000007182656840|20260202|E
3YC|E17-01A07|600|000000007182656840|20260202|E
3YC|E17-01A07|600|000000007182656840|20260202|E
3YC|E17-01A07|600|000000007182656840|20260202|E
3YC|E17-01A07|600|000000007182656840|20260202|E
3YC|E17-01A07|600|000000007182656840|20260202|E
3YC|E17-01A07|600|000000007182656840|20260202|E
3YC|E17-01A07|600|000000007182656840|20260202|E
CA1|CA208|600|000000007182607530|20260202|E
3YC|E25-01B14|600|000000007182607530|20260202|E
3YC|E25-01B14|600|000000007182607530|20260202|E
3YC|E25-01B14|600|000000007182607530|20260202|E
3YC|E25-01B14|600|000000007182607530|20260202|E
3YC|E25-01B14|600|000000007182607530|20260202|E
3YC|E25-01B14|600|000000007182607530|20260202|E
3YC|E25-01B14|600|000000007182607530|20260202|E
3YC|H01-01A18|600|000000007172154640|20260202|E
3YC|E17-01A07|600|000000007182656840|20251229|E
3YC|E17-01A07|600|000000007182656840|20251229|E
3YC|E17-01A07|600|000000007182656840|20251228|E
3YC|E17-01A07|600|000000007182656840|20251228|E
3YC|H01-01A07|600|000000007172154640|20260202|E
3YC|H01-01A22|600|000000007182656840|20260203|E
3YC|G01-01A03|600|000000000071862406|20250725|E
3YC|E25-01B14|600|000000007182607530|20260203|E
3YC|E25-01B14|600|000000007182607530|20260203|E
3YC|G01-01A06|600|000000000071720227|20260118|E
3YC|G01-01A06|600|000000000071720227|20260119|E
3YC|G01-01A06|600|000000000071720227|20260119|E
3YC|G01-01A06|600|000000000071720227|20260119|E
3YC|G01-01A06|600|000000000071720227|20260119|E
3YC|G01-01A06|600|000000000071720227|20260119|E
3YC|G01-01A07|600|000000007183644740|20260127|E
3YC|G01-01A09|600|000000007182656840|20251228|E
3YC|G01-01A09|600|000000007182656840|20260202|E
3YC|G01-01A09|600|000000007182656840|20260202|E
3YC|G01-01A09|600|000000007182656840|20251229|E
3YC|G01-01A09|600|000000007182656840|20251228|E
3YC|G01-01A21|600|000000000071721476|20260127|E
3YC|E01-01B13|100|000000007186035530|20250221|E
3YC|G01-01A22|100|000000000071584217|20260202|E
3YC|G01-01A30|600|000000007182656840|20251228|E
3YC|G01-01A30|600|000000007182656840|20251229|E
3YC|G01-01A30|600|000000007182656840|20260201|E
3YC|G01-01A30|600|000000007182656840|20260201|E
3YC|G01-01A30|600|000000007182656840|20260201|E
3YC|G01-01A30|600|000000007182656840|20260201|E
3YC|G01-01A30|600|000000007182656840|20260201|E
3YC|G01-01A43|600|000000007182656840|20251220|E
3YC|G01-01A67|100|000000007173737930|20251111|E
3YC|G01-01A67|100|000000007173698030|20250314|E
3YC|G01-01A68|100|000000007173579730|20250823|E
3YC|G01-01A68|100|000000007173580430|20250721|E
3YC|G01-01A49|600|000000007182607530|20251230|E
3YC|G01-01A51|600|000000007182656840|20251228|E
1YC|A02-01D01|600|000000007197481530|20260202|E
1YC|A02-01D01|600|000000007197481530|20260202|E
1YC|A02-01D01|600|000000007197481530|20260202|E
1YC|A02-01D01|600|000000007197481530|20260202|E
1YC|A02-01D01|600|000000007197481530|20260202|E
1YC|A02-01D01|600|000000007197481530|20260202|E
1YC|A02-01D01|600|000000007197481530|20260202|E
3YC|G01-01A75|100|000000007173753130|20251111|E
3YC|G01-01A75|100|000000007173481630|20251201|E
3YC|G01-01A56|600|000000000071720227|20251213|E
3YC|G01-01A57|600|000000000071720808|20251213|E
3YC|G01-01A76|100|000000007173481630|20251127|E
3YC|G01-01A78|100|000000007173789830|20251105|E
3YC|G01-01A78|100|000000007173721030|20250225|E
3YC|G01-01A71|100|000000007173488730|20260102|E
3YC|H01-01A09|600|000000007172154640|20260202|E
3YC|H01-01A09|600|000000007172154640|20260202|E
3YC|H01-01A09|600|000000007182656840|20260203|E
3YC|H01-01A09|600|000000007182656840|20260203|E
3YC|H01-01A09|600|000000007182656840|20260203|E
3YC|H01-01A09|600|000000007182656840|20260203|E
3YC|H01-01A09|600|000000007182656840|20260203|E
3YC|H01-01A09|600|000000007182656840|20260203|E
3YC|H01-01A09|600|000000007182656840|20260203|E
3YC|H01-01A09|600|000000007182656840|20260203|E
3YC|H01-01A09|600|000000007182656840|20260203|E
3YC|E19-01B08|100|000000007189694440|20260203|E
CA1|CA142|600|000000007183644740|20260203|E
3YC|E03-01C16|600|000000007172154640|20260201|E
3YC|E03-01C16|600|000000007172154640|20260201|E
3YC|E03-01C16|600|000000007172154640|20260201|E
3YC|E03-01C16|600|000000007172154640|20260201|E
3YC|E03-01C16|600|000000007172154640|20260202|E
3YC|E03-01C16|600|000000007172154640|20260202|E
3YC|E03-01C17|600|000000007172154640|20260201|E
3YC|E03-01C17|600|000000007172154640|20260201|E
3YC|E03-01C17|600|000000007172154640|20260201|E
3YC|E03-01C17|600|000000007172154640|20260201|E
3YC|E03-01C17|600|000000007172154640|20260201|E
3YC|E03-01C17|600|000000007172154640|20260202|E
3YC|E03-01C18|600|000000007172154640|20260131|E
3YC|E03-01C18|600|000000007172154640|20260202|E
3YC|E36-01C03|600|000000000071720808|20260203|E
3YC|E21-01A03|600|000000000071720808|20260203|E
3YC|H01-01A93|600|000000000071720808|20260126|E
3YC|E13-01A03|600|000000007182243230|20260203|E
3YC|E13-01A03|600|000000007182243230|20260203|E
3YC|H01-01A93|600|000000007182607530|20260123|E
3YC|E25-01B14|600|000000007182607530|20260203|E
3YC|E25-01B14|600|000000007182607530|20260203|E
3YC|E24-01B07|600|000000007183644740|20260203|E
3YC|E24-01B07|600|000000007183644740|20260203|E
3YC|E24-01B07|600|000000007183644740|20260203|E
3YC|E24-01B07|600|000000007183644740|20260203|E
3YC|E24-01B07|600|000000007183644740|20260203|E
3YC|E24-01B07|600|000000007183644740|20260203|E
3YC|E24-01B07|600|000000007183644740|20260203|E
3YC|E24-01B07|600|000000007183644740|20260203|E
3YC|E24-01B07|600|000000007183644740|20260203|E
3YC|E24-01B07|600|000000007183644740|20260203|E
3YC|E25-01B15|600|000000007182607530|20260203|E
3YC|E25-01B15|600|000000007182607530|20260203|E
3YC|E25-01B15|600|000000007182607530|20260203|E
3YC|E25-01B15|600|000000007182607530|20260203|E
3YC|E25-01B15|600|000000007182607530|20260203|E
901|0007472308|600|000000000071720808|20260203|E
3YC|E25-01B15|600|000000007182607530|20260203|E
3YC|E25-01B15|600|000000007182607530|20260203|E
901|0007472308|600|000000000071720808|20260203|E
3YC|E17-01B02|600|000000007182243230|20260203|E
3YC|E17-01B02|600|000000007182243230|20260203|E
3YC|E17-01B02|600|000000007182243230|20260203|E
3YC|E17-01B02|600|000000007182243230|20260203|E
3YC|E21-01A02|600|000000000071720808|20260203|E
3YC|E21-01A02|600|000000000071720808|20260203|E
3YC|E21-01A02|600|000000000071720808|20260203|E
901|0007474824|600|000000007183644740|20260204|E
901|0007474824|600|000000007183644740|20260204|E
901|0007474824|600|000000007183644740|20260204|E
901|0007474824|600|000000007183644740|20260204|E
3YC|E24-01B01|600|000000007183644740|20260203|E
3YC|E24-01B01|600|000000007183644740|20260203|E
3YC|E24-01B01|600|000000007183644740|20260203|E
3YC|E24-01B01|600|000000007183644740|20260203|E
3YC|E24-01B01|600|000000007183644740|20260203|E
3YC|E24-01B01|600|000000007183644740|20260203|E
3YC|E24-01B01|600|000000007183644740|20260203|E
3YC|E24-01B01|600|000000007183644740|20260203|E
3YC|E24-01B01|600|000000007183644740|20260203|E
3YC|E24-01B01|600|000000007183644740|20260203|E
3YC|E24-01B01|600|000000007183644740|20260203|E
3YC|E24-01B01|600|000000007183644740|20260203|E
3YC|E24-01B01|600|000000007183644740|20260203|E
3YC|E24-01B01|600|000000007183644740|20260203|E
3YC|E24-01B01|600|000000007183644740|20260203|E
3YC|E24-01B01|600|000000007183644740|20260203|E
3YC|E24-01B01|600|000000007183644740|20260203|E
3YC|E24-01B01|600|000000007183644740|20260203|E
3YC|E24-01B01|600|000000007183644740|20260203|E
3YC|E24-01B01|600|000000007183644740|20260203|E
901|0007472308|600|000000000071720808|20260204|E
901|0007472308|600|000000000071720808|20260204|E
901|0007472308|600|000000000071720808|20260204|E
1YC|A01-05A02|600|000000007197481530|20260121|E
1YC|A01-05A02|600|000000007197481530|20260202|E
1YC|A01-05A02|600|000000007197481530|20260202|E
1YC|A01-05A02|600|000000007197481530|20260202|E
1YC|A01-05A02|600|000000007197481530|20260202|E
1YC|A01-05A02|600|000000007197481530|20260202|E
1YC|A01-05A02|600|000000007197481530|20260202|E
1YC|A01-05A02|600|000000007197481530|20260202|E
1YC|A01-05A02|600|000000007197481530|20260202|E
1YC|A01-05A02|600|000000007197481530|20260203|E
1YC|A01-05A02|600|000000007197481530|20260203|E
1YC|A01-05A02|600|000000007197481530|20260203|E
1YC|A01-05A02|600|000000007197481530|20260203|E
1YC|A01-05A02|600|000000007197481530|20260203|E
1YC|A01-05A02|600|000000007197481530|20260203|E
1YC|A01-05A02|600|000000007197481530|20260203|E
1YC|A01-05A02|600|000000007197481530|20260203|E
1YC|A01-05A02|600|000000007197481530|20260203|E
1YC|A01-05A02|600|000000007197481530|20260203|E
901|0007474824|600|000000007183644740|20260204|E
901|0007474824|600|000000007183644740|20260204|E
901|0007474824|600|000000007183644740|20260204|E
901|0007474824|600|000000007183644740|20260204|E
901|0007474824|600|000000007183644740|20260204|E
901|0007474824|600|000000007183644740|20260204|E
CA1|CA108|600|000000007197481530|20260203|E
CA1|CA108|600|000000007197481530|20260204|E
CA1|CA108|600|000000007197481530|20260204|E
CA1|CA108|600|000000007197481530|20260204|E
CA1|CA108|600|000000007197481530|20260204|E
CA1|CA108|600|000000007197481530|20260203|E
CA1|CA108|600|000000007197481530|20260203|E
CA1|CA108|600|000000007197481530|20260203|E
CA1|CA108|600|000000007197481530|20260203|E
901|0007556997|600|000000007197481530|20260204|E
3YC|G01-01A25|600|000000007182656840|20251229|E
3YC|E25-01B15|600|000000007182607530|20260204|E
3YC|E25-01B15|600|000000007182607530|20260204|E
3YC|E25-01B15|600|000000007182607530|20260203|E
3YC|E25-01B15|600|000000007182607530|20260203|E
3YC|E25-01B15|600|000000007182607530|20260203|E
3YC|E25-01B15|600|000000007182607530|20260203|E
3YC|E25-01B15|600|000000007182607530|20260203|E
3YC|E25-01B15|600|000000007182607530|20260203|E
901|0007472308|600|000000000071720808|20260204|E
901|0007472308|600|000000000071720808|20260204|E
3YC|E06-01C05|600|000000007182243230|20260110|E
3YC|E06-01C05|600|000000007182243230|20260203|E
3YC|E06-01C05|600|000000007182243230|20260203|E
3YC|E06-01C05|600|000000007182243230|20260203|E
3YC|E06-01C05|600|000000007182243230|20260203|E
3YC|E06-01C05|600|000000007182243230|20260203|E
3YC|E06-01C05|600|000000007182243230|20260203|E
3YC|E06-01C05|600|000000007182243230|20260203|E
3YC|E06-01C05|600|000000007182243230|20260203|E
3YC|G01-01A32|600|000000007183656140|20260203|E
3YC|G01-01A32|600|000000007183656140|20260203|E
901|0007478426|1000|S7158617440|20251129|E
901|0007478426|1000|S7158617440|20251208|E
901|0007478427|1000|S7158617440|20251228|E
901|0007478427|1000|S7158617440|20260103|E
901|0007472844|1000|000000000071837167|20260103|E
901|0007572404|1000|000000000071721707|20260106|E
901|0007478750|400|S7188832330P|20260122|E
1YC|A03-07C01|400|S7189832230P|20260122|E
1YC|A03-07C01|400|S7189832230P|20260122|E
1YC|A03-02C01|400|S7189832230P|20260124|E
1YC|A03-02C01|400|S7189832230P|20260124|E
1YC|A03-02C01|400|S7189832230P|20260124|E
1YC|A03-02C01|400|S7189832230P|20260124|E
1YC|A03-02C01|400|S7189832230P|20260124|E
1YC|A03-02C01|400|S7189832230P|20260124|E
1YC|A03-02C01|400|S7189832230P|20260124|E
1YC|A03-02C01|400|S7189832230P|20260124|E
1YC|A03-02C01|400|S7189832230P|20260125|E
1YC|A03-02C01|400|S7189832230P|20260125|E
1YC|A03-02C01|400|S7189832230P|20260125|E
1YC|A03-02C01|400|S7189832230P|20260125|E
1YC|A03-02C01|400|S7189832230P|20260124|E
1YC|A03-02C01|400|S7189832230P|20260122|E
1YC|A03-02C01|400|S7189832230P|20260122|E
1YC|A03-02C01|400|S7189832230P|20260122|E
1YC|A03-02C01|400|S7189832230P|20260124|E
1YC|A03-02C01|400|S7189832230P|20260124|E
1YC|A03-02C01|400|S7189832230P|20260124|E
1YC|A03-02C01|400|S7189832230P|20260124|E
1YC|A03-02C01|400|S7189832230P|20260124|E
1YC|A03-02C01|400|S7189832230P|20260124|E
1YC|A03-02C01|400|S7189832230P|20260124|E
1YC|A03-02C01|400|S7189832230P|20260124|E
1YC|A03-02C01|400|S7189832230P|20260125|E
1YC|A03-02C01|400|S7189832230P|20260125|E
1YC|A03-02C01|400|S7189832230P|20260125|E
901|0007545417|1000|S7122142430E|20260126|E
3YC|RETORNOS|1000|000000000071585372|20251122|E
901|0007478431|1000|S7158617440|20260128|E
3YC|E16-01B13|600|000000007183324460|20260130|E
3YC|E16-01C02|1000|000000007158621150|20260130|E
3YC|E16-01C02|1000|000000007158621150|20260130|E
3YC|E16-01C02|1000|000000007158621150|20260130|E
3YC|E16-01C02|1000|000000007158621150|20260130|E
3YC|E19-01B03|1000|000000000071586193|20260130|E
3YC|E16-01C02|1000|000000007158621150|20260131|E
3YC|E16-01C02|1000|000000007158621150|20260131|E
3YC|E16-01C02|1000|000000007158621150|20260131|E
3YC|E16-01C02|1000|000000007158621150|20260131|E
3YC|E16-01C02|1000|000000007158621150|20260131|E
3YC|E16-01C02|1000|000000007158621150|20260131|E
3YC|E16-01C02|1000|000000007158621150|20260131|E
3YC|E16-01C02|1000|000000007158621150|20260130|E
3YC|E16-01C02|1000|000000007158621150|20260131|E
3YC|G01-01A01|1000|000000000071720738|20251114|E
3YC|G01-01A01|1000|000000000071720738|20260105|E
3YC|G01-01A01|1000|000000000071720738|20260105|E
3YC|H01-01A01|1000|000000000071837433|20251201|E
3YC|H01-01A01|1000|000000007158599250|20251207|E
3YC|H01-01A02|1000|000000007172135330|20260124|E
3YC|H01-01A04|1000|000000007158599250|20251207|E
3YC|H01-01A04|1000|000000007158599250|20251207|E
3YC|H01-01A05|1000|000000000071837433|20251029|E
3YC|H01-01A07|1000|000000007158599250|20251209|E
3YC|H01-01A32|1000|S7122142440E|20251003|E
3YC|H01-01A32|1000|S7122142440E|20251003|E
3YC|H01-01A35|600|000000000071721795|20260127|E
3YC|H01-01A36|1000|000000000071837433|20251202|E
3YC|H01-01A42|1000|000000007182887040|20250222|E
3YC|H01-01A42|1000|000000007158474870|20240126|E
3YC|E30-01A05|1000|000000007183716730|20260125|E
3YC|E32-01A04|1000|000000007183716640|20251211|E
3YC|E35-01C02|1000|000000007158599250|20251209|E
3YC|E35-01C02|1000|000000007158599250|20251209|E
3YC|E35-01C03|1000|000000007158599250|20251209|E
3YC|E35-01C03|1000|000000007158599250|20251209|E
3YC|E35-01C03|1000|000000007158599250|20251209|E
3YC|E35-01C04|1000|000000007158599250|20251206|E
3YC|E35-01B01|1000|000000000071720738|20260105|E
3YC|E35-01B01|1000|000000000071720738|20260120|E
3YC|E35-01B01|1000|000000000071720738|20260120|E
3YC|E35-01B01|1000|000000000071720738|20260120|E
3YC|E35-01B01|1000|000000000071720738|20260120|E
3YC|E35-01B01|1000|000000000071720738|20260120|E
3YC|E35-01B01|1000|000000000071720738|20260120|E
3YC|E35-01B01|1000|000000000071720738|20260120|E
3YC|E35-01B01|1000|000000000071720738|20260120|E
3YC|E35-01B01|1000|000000000071720738|20260120|E
3YC|E35-01B01|1000|000000000071720738|20260120|E
3YC|E35-01B01|1000|000000000071720738|20260120|E
3YC|E35-01B01|1000|000000000071720738|20260121|E
3YC|E35-01B01|1000|000000000071720738|20260121|E
3YC|E35-01B01|1000|000000000071720738|20260121|E
3YC|E35-01B01|1000|000000000071720738|20260121|E
3YC|E35-01B01|1000|000000000071720738|20260121|E
3YC|E35-01B01|1000|000000000071720738|20260121|E
3YC|E35-01B01|1000|000000000071720738|20260121|E
3YC|E35-01B01|1000|000000000071720738|20260121|E
3YC|E16-01C02|1000|000000007158621150|20260131|E
3YC|E16-01C02|1000|000000007158621150|20260131|E
3YC|E16-01C02|1000|000000007158621150|20260131|E
3YC|E16-01C02|1000|000000007158621150|20260131|E
3YC|E16-01C02|1000|000000007158621150|20260131|E
3YC|E16-01C02|1000|000000007158621150|20260131|E
3YC|E16-01C02|1000|000000007158621150|20260131|E
3YC|E16-01C02|1000|000000007158621150|20260131|E
3YC|E16-01C02|1000|000000007158621150|20260131|E
3YC|E16-01C02|1000|000000007158621150|20260131|E
3YC|E16-01C02|1000|000000007158621150|20260131|E
