Part Number|Description|Dep|PLN|Plant Mat Stat|Line|Unit/Bag|Unit/Box|UOM|Box Wgt Std|Stor.Conditions
7137351960|Connector Seal / Packing Green|F|Z2|35||1000.000|2500.000|EA|4575.000|
7137350460|Connector Seal / Packing Green|F|Z2|35||1000.000|10000.000|EA|6000.000|
7137349450|Connector Seal / Packing Red|F|Z2|60||1000.000|1.000|EA|2.120|
7297844030|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9045.000|
7297812330|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9435.000|
7297811230|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9045.000|
7297811130|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9045.000|
7297811030|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9045.000|
7297810930|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9045.000|
7297810830|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9045.000|
7297810730|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9045.000|
7297810630|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9045.000|
7297810430|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9045.000|
7297800740|Connector 16p 047 (1.2) Light Gray|E|Z1|40|E2C13004|1000.000|560.000|EA|10068.800|
7298623330|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|9000.000|
7298623130|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|9000.000|
7298622930|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|135.000|
7298622830|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7298622730|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|9060.000|
7298622530|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7298622430|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7298592730|Connector 6p MX Black|E|Z2|90||1000.000|0.000|EA|0.000|
7298580140|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7298580040|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7298579940|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|150.000|
7289945630|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7289945530|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7289945430|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7289945330|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7289945230|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7289945030|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|9060.000|
7289944930|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7289944630|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7289944530|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7289944430|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7289944130|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7287199030|CONECTOR|E|Z1|40|E3C10016|324.000|324.000|EA|7354.800|
7287191890|Connector 26p 025 II+060 Blue|E|Z1|40|E2C14001|1000.000|720.000|EA|3384.000|
7287191740|Connector 20p 025 II+060 Light Gray|E|Z1|60|E2C14001|1000.000|600.000|EA|2658.000|
7287191630|Connector 13p 025 II+060 Black|E|Z1|40|E2C14001|1000.000|960.000|EA|2976.000|
7287181130|Connector 3p 110 Black|E|Z1|40|E3C01002|1000.000|1870.000|EA|6320.600|
7287163160|Connector 3p YESC Green|E|Z1|40|E3C07001|500.000|500.000|EA|5650.000|
7287162980|Connector 3p YESC Brown|E|Z1|40|E3C07001|500.000|500.000|EA|5640.000|
7287162730|Connector 3p YESC Black|E|Z1|40|E3C05001|500.000|500.000|EA|5650.000|
7287159730|Connector 2p YESC Black|E|Z1|40|E3C02001|1296.000|1296.000|EA|8164.800|
7287159630|Connector 2p YESC Black|E|Z1|40|E3C04001|1296.000|1296.000|EA|8683.200|
7287159530|Connector 2p YESC Black|E|Z1|40|E3C01001|1296.000|1296.000|EA|8683.200|
7172187530|CUBIERTA DE PLASTICO|E|Z1|40|E1C11001|150.000|150.000|EA|2365.500|
7172179930|Hybrid Unsealed Wire Shield Down Side|E|Z1|40|E1C11001|150.000|150.000|EA|2235.000|
7172179830|Rear Spacer Holder|E|Z1|40|E1C11001|150.000|150.000|EA|2190.000|
7172179730|48P (3XYOT 9.5MM+3XMCP 6.3MM+30XMCP 2.8M|E|Z1|40|E1C11001|30.000|120.000|EA|2106.000|
7172102130|Rear Spacer Holder|E|Z1|40|E1C11001|1000.000|2400.000|EA|4440.000|
7172101830|Rear Spacer Holder|E|Z1|40|E1C11001|1000.000|1200.000|EA|5520.000|
7171377430|82622-0R010_00 570A-2012 82622|E|Z1|60|E1C11001|1000.000|120.000|EA|1.320|
7158741350|CPA|E|Z1|40|E1C11001|1000.000|4860.000|EA|972.000|
7158708250|CPA|E|Z1|60|E1C11001|1500.000|1500.000|EA|1785.000|
7158708050|CPA|E|Z1|40|E1C11001|1000.000|6000.000|EA|4740.000|
7157781880|Rear Spacer Holder|E|Z1|60|E1C11001|30000.000|1000.000|EA|1320.000|BD
72872407|Connector 4p 025 Natural|E|Z1|40|E3C03001|1000.000|600.000|EA|5400.000|
72872404|Connector 4p 025 Natural|E|Z1|60|E3C05001|600.000|600.000|EA|5400.000|
72871919|Connector 25p 025 II+060 Natural|E|Z1|40|E2C14001|250.000|250.000|EA|3000.000|BD
72871918|Connector 26p 025 II+060 Natural|E|Z1|40|E2C14001|1000.000|720.000|EA|3744.000|
72871916|Connector 13p 025 II+060 Natural|E|Z1|40|E2C14001|1000.000|960.000|EA|3072.000|
72871810|Connector 3p 110 Natural|E|Z1|40|E3C01002|1870.000|1870.000|EA|5984.000|
72870738|Connector 2p 090 II Natural|E|Z1|40|E3C01002|1000.000|1000.000|EA|1200.000|
72863885|Connector 18p 025 II+060 Natural|E|Z1|40|E2C14001|1000.000|480.000|EA|3648.000|BD
72862406|Connector 4p 025 II Natural|E|Z1|60|E3C01002|1000.000|1200.000|EA|8400.000|
72861919|Connector 10p 025 II+060 Natural|E|Z1|40|E2C14001|250.000|250.000|EA|4525.000|
72851961|High Power Connector 3p Natural|E|Z1|40|E3C02001|12.000|12.000|EA|5988.000|
S7123192330|Connector 2p 110 T Black|E|Z2|40|G0201015|1000.000|1000.000|EA|1910.000|WE
S7123172990|Connector 12p S Blue|E|Z2|40|G0205001|1000.000|500.000|EA|4000.000|WE
S7123166990|Connector 6p S Blue|E|Z2|40|G0205001|1000.000|1000.000|EA|5000.000|WE
S7123162990|Connector 2p S Blue|E|Z2|40|F0101021|1000.000|1250.000|EA|3750.000|WE
S7123152030|Connector 2p 090 Black|E|Z2|40|G0201012|1000.000|2500.000|EA|5000.000|WE
S7123142440|Connector 2p SWP Light Gray|E|Z2|40|F0605001|1000.000|1125.000|EA|2677.500|WE
S7123142430|Connector 2p SWP Black|E|Z2|40|F0605001|1000.000|1125.000|EA|2632.500|WE
S7122834530|Connector 4p SDL Black|E|Z2|40|F0605010|1000.000|500.000|EA|1685.000|WE
S7122743440|Connector 3p SWP Light Gray|E|Z2|40|F0604038|1000.000|700.000|EA|3395.000|WE
S7122608330|Connector 8p 250 M Black|E|Z2|40|F0101021|1000.000|250.000|EA|3000.000|WE
S7122281530|Connector 1p 250 Black|E|Z2|40|G0205001|1000.000|1250.000|EA|3750.000|WE
7298067540|Connector 8p APEX+Generation Y Light Gra|E|Z1|20||1000.000|550.000|EA|11143.000|
7298019290|1DP 4P WP FEMALE CONNECTOR SUB-ASSEMBLY|E|Z1|20||1000.000|0.000|EA|0.000|
7298019140|1DP 4P WP FEMALE CONNECTOR SUB-ASSEMBLY|E|Z1|20||1000.000|0.000|EA|0.000|
7298019080|1DP 4P WP FEMALE CONNECTOR SUB-ASSEMBLY|E|Z1|20||1000.000|0.000|EA|0.000|
7298018960|1DP 4P WP FEMALE CONNECTOR SUB-ASSEMBLY|E|Z1|20||1000.000|0.000|EA|0.000|
7298018820|1DP 4P WP FEMALE CONNECTOR SUB-ASSEMBLY|E|Z1|20||1000.000|0.000|EA|0.000|
7298018530|1DP 4P WP FEMALE CONNECTOR SUB-ASSEMBLY|E|Z1|20||1000.000|0.000|EA|0.000|
7298004310|Connector 2p 375 Dark Gray|E|Z1|20|E3C07001|324.000|324.000|EA|7095.600|
7297931730|16P 16X1.2MM SEALED MALE CONNECTOR SUB-|E|Z1|20|E2C13004|1000.000|560.000|EA|10068.800|
7297931640|16P 16X1.2MM SEALED MALE CONNECTOR SUB-|E|Z1|20|E2C13004|1000.000|560.000|EA|10068.800|
7297931530|16P 16X1.2MM SEALED MALE CONNECTOR SUB-|E|Z1|20|E2C13004|1000.000|560.000|EA|10068.800|
7283590040|8P YESC-2 UNSEALED FEMALE SUB-ASSY (1.5M|E|Z1|20|E3C01002|1000.000|1000.000|EA|4970.000|
7283589940|YESC-2 1.5 UNSEALED 6P FEMALE SUB ASSY,|E|Z1|20|E3C01002|1540.000|1540.000|EA|6622.000|
7283589840|4P 1.5 YESC-2 UNSLD F SUB ASSY, HPA-LG2|E|Z1|20||1000.000|1500.000|EA|5100.000|
7283589740|3P 1.5 YESC-2 UNSLD F SUB-ASSY, HPA-LG2|E|Z1|20|E3C01002|1000.000|1500.000|EA|4245.000|
7283589640|2P 1.5 YESC-2 UNSEALED FEMALE SUB ASSY,|E|Z1|20|E3C01002|1000.000|1500.000|EA|3630.000|
7283589630|2P 1.5 YESC-2 UNSEALED FEMALE SUB ASSY,|E|Z1|20||1000.000|1500.000|EA|3645.000|
7283589230|Connector 4p 060 Black|E|Z1|20|E3C02001|1540.000|1540.000|EA|7392.000|
7283588010|Connector 3p 060 Dark Gray|E|Z1|20|E3C05001|1040.000|1040.000|EA|10452.000|
7283587530|Connector 30p 110+060 Black|E|Z1|20||1000.000|144.000|EA|1728.000|
7283584640|Connector 18p 040 III+090 II Light Gray|E|Z1|20||1000.000|600.000|EA|3570.000|
7283584530|Connector 2p 040 III Black|E|Z1|20|E3C01002|1000.000|2400.000|EA|1704.000|BD
7223192780|Connector 2p S Brown|E|Z1|20|E3C03001|1000.000|1500.000|EA|8400.000|
7223188440|Connector 8p 110 W Gray|E|Z1|20|E3C03001|1000.000|600.000|EA|7062.000|
7223186440|24342 79989 NMI-1991 24342|E|Z1|20|E3C01002|1000.000|800.000|EA|8000.000|
7223184440|Connector 4p 110 W Light Gray|E|Z1|20|E3C05001|1000.000|1000.000|EA|7530.000|
7223183440|Connector 3p 110 W Light Gray|E|Z1|20|E3C05001|1000.000|1000.000|EA|7600.000|
7223132480|Connector 2p 090 Brown|E|Z1|20|E3C03001|1000.000|2500.000|EA|8775.000|BD
7223132430|Connector 2p 090 Black|E|Z1|20|E3C05001|4000.000|2500.000|EA|8775.000|BD
7223132410|Connector 2p 090 Dark Gray|E|Z1|20||1000.000|2500.000|EA|8775.000|
7222754440|Connector 14p SWP Gray|E|Z1|20||1000.000|400.000|EA|7220.000|BD
7222754430|Connector 14p SWP Black|E|Z1|20|E3C05001|30000.000|400.000|EA|7220.000|
7222744430|Connector 4p SWP Black|E|Z1|20|E3C03001|1000.000|1500.000|EA|8865.000|BD
71837529|070 CONNECTOR HOUSING FEMALE 12P, HOUSIN|E|Z1|20|E1C11001|1000.000|1000.000|EA|5270.000|
71835068|Connector 12p 090 II Natural|E|Z1|20|E1C11001|1000.000|2000.000|EA|11240.000|
71835025|S-TYPE CONNECTOR HOUSING 12PF, PBT NA W/|E|Z1|20|E1C11001|1000.000|1000.000|EA|7000.000|
71832416|Connector 12p 090 II Natural|E|Z1|20|E1C11001|1000.000|2000.000|EA|12600.000|BD
71827508|070 10P HOUSING MALE, HOUSING 70M PBT NA|E|Z1|20|E1C11001|1000.000|800.000|EA|7040.000|
71742995|1DP 2P WP F COVER|E|Z1|20||1000.000|0.000|EA|0.000|
71742219|2P 9.5MM YPT SYSTEM UNSEALED FEMALE CONN|E|Z1|20||1000.000|75.000|EA|75.000|
71722128|TPA|E|Z2|20||1000.000|0.000|EA|0.000|
71721611|Rear Spacer Holder|E|Z1|20|E1C11001|1000.000|2500.000|EA|6875.000|
71721609|Rear Spacer Holder|E|Z1|20|E1C11001|1000.000|2500.000|EA|7300.000|
71721593|Rear Spacer Holder|E|Z1|20|E1C11001|1000.000|2500.000|EA|7500.000|
S0071842560|Channel|E|Z2|20||36.000|60.000|EA|5100.000|WE
S0071842379|Routing Cover Black|E|Z2|20||36.000|96.000|EA|5376.000|WE
S0071842378|Routing Cover Black|E|Z2|20||36.000|35.000|EA|3745.000|WE
S0071842377|Routing Cover Natural|E|Z2|20||36.000|200.000|EA|5738.000|WE
S0071842376|Channel|E|Z2|20||36.000|30.000|EA|2961.000|WE
S0071842108|PROTECTOR, PROTECTOR PP NA|E|Z2|20||36.000|13.000|EA|811.850|WE
S0071842093|PROTECTOR R, PROTECTOR PP NA W/H/D: 415.|E|Z2|20||36.000|20.000|EA|932.000|WE
S0071842092|PROTECTOR (L), PROTECTOR(L) PP NA W/H/D:|E|Z2|20||36.000|20.000|EA|997.800|WE
S0071841996|BATTERY PROTECTOR, PROTECTER PP B W/H/DZ|E|Z2|20||36.000|30.000|EA|1110.000|WE
S0071841935|PROTECTOR, PROTECTOR PP NA W/H/D: 128.6/|E|Z2|20||36.000|150.000|EA|2122.500|WE
S0071741054|Routing Cover Natural|E|Z2|20||36.000|120.000|EA|1209.600|WE
7185016306|Terminal unknown Female 8.0mm Unsealed|F|Z2|40||35000.000|700.000|EA|8145.900|
7185016406|Terminal unknown Female 8.0mm Unsealed|F|Z2|40||35000.000|700.000|EA|8124.900|
M510086730|Resin N1000THL+N1000THL US|F|Z2|40||748.000|748.000|KG|748000.000|
71851961|3P HD-EM8 CONNECTOR HOUSING|F|Z2|40||504.000|504.000|EA|244440.000|
Y00000222|NY PPE+PS NOR PX0844 6004 RED|F|Z2|40||590.000|55.100|KG|24992.919|
71851965|High power housing 1p Natural|F|Z2|40||10080.000|96.000|EA|12742.080|
71450406|CLUFIX M5 X 5mm HEADED ALUMINUM COLLAR|F|Z2|40||200000.000|15000.000|EA|5700.000|
M510040630|Resin XAREC EA533|F|Z2|40||3750.000|625.000|KG|625000.000|
7137350530|Seal Black|F|Z2|40||25000.000|1500.000|EA|510.000|
7137350650|Connector Seal / Packing Red|F|Z2|40||25000.000|1500.000|EA|1155.000|
7137926630|Connector Seal / Packing Black|F|Z2|40||25000.000|3000.000|EA|3300.000|
7183834990|CAN J/C 1.0-3 2P CONNECTOR HOUSING FEMAL|E|Z2|20||1000.000|2256.000|EA|2052.960|
7183834980|CAN J/C 1.0-3 2P CONNECTOR HOUSING FEMAL|E|Z2|20||1000.000|2256.000|EA|2052.960|
7183834940|CAN J/C 1.0-3 2P CONNECTOR HOUSING FEMAL|E|Z2|20||1000.000|2256.000|EA|2052.960|
7183834930|CAN J/C 1.0-3 2P CONNECTOR HOUSING FEMAL|E|Z2|20||1000.000|2256.000|EA|2052.960|
7183822830|090-2 2P SEALED CONNECTOR HOUSING FEMALE|E|Z2|20||1000.000|600.000|EA|1926.000|
7183822130|187 2P SEALED CONNECTOR HOUSING FEMALE,|E|Z2|40|F0101025|1000.000|520.000|EA|2802.800|01
7183797560|RK TYPE CONNECTOR 3P FEMALE G HOUSING, P|E|Z2|20||1000.000|2400.000|EA|10488.000|
7183796930|090-2 12P 187 4P HYBRID HOUSING FEMALE,|E|Z2|20||1000.000|600.000|EA|4704.000|
7183752680|090-2 2P SEALED CONNECTOR HOUSING FEMALE|E|Z2|20||1000.000|1200.000|EA|5136.000|
7183752610|090-2 2P SEALED CONNECTOR HOUSING FEMALE|E|Z2|40|F0204019|1000.000|1200.000|EA|5136.000|01
7183743730|23P 090-2 LIF CONNECTOR F SEALED WITH CP|E|Z2|40|G0211001|1000.000|130.000|EA|3239.600|01
7173776630|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3560.700|01
7173776530|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3560.700|01
7173776430|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3560.700|01
7173776330|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3560.700|01
7173776230|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3560.700|01
7173776130|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3560.700|01
7173776030|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3560.700|01
7173775930|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3560.700|01
7173775830|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|2000.700|01
7173775730|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3560.700|01
7173775630|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3560.700|01
7173687030|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173686930|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173686830|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173686730|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173686630|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173686530|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173686430|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173686330|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173686230|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173686130|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173686030|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173614730|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|5939.700|01
7173614630|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|5939.700|01
7173614530|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|5939.700|01
7173614430|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|5939.700|01
7173614330|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|5939.700|01
7173614230|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|5939.700|01
7173614130|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|5939.700|01
7173614030|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|5939.700|01
7173613930|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|5939.700|01
7173613830|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|5939.700|01
7173613730|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|5939.700|01
7173581330|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173581230|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173581130|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173581030|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173580930|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173580830|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173580730|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173580630|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173580530|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173580430|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173580330|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173538130|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173538030|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173537930|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173537830|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173537730|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173537630|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173537530|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173537430|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173537330|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173537230|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173537130|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173468230|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173468130|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173468030|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173467930|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173467830|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173467730|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173467630|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173467530|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173467430|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173467330|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173467230|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173443030|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173442930|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173442830|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173442730|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173442630|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173442530|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173442430|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173442330|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173442230|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173442130|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173442030|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173379830|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3545.100|01
7173379730|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3545.100|01
7173379630|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3545.100|01
7173379530|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3545.100|01
7173379430|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3545.100|01
7173379330|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3545.100|01
7173379230|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3545.100|01
7173379130|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|5939.700|01
7173379030|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173378930|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173378830|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7122174730|SP PCB-V CONNECTOR 4P M, PCT B W/H/D: 13|E|Z2|20||1000.000|1000.000|EA|1210.000|
7114900602|Busbar|E|Z2|20||1000.000|180.000|EA|601.200|
7114900502|Busbar|E|Z2|20||1000.000|180.000|EA|423.000|
7114900402|Busbar|E|Z2|20||1000.000|84.000|EA|816.480|
71989409|2P 2.8MM APEX UNSEALED FEMALE CONNECTOR|E|Z2|40|G0205005|1000.000|800.000|EA|3264.000|01
71980186|1DP 4P WP F CONNECTOR HOUSING CODE B|E|Z2|20||1000.000|0.000|EA|0.000|01
71979410|2P 2.8MM APEX UNSEALED MALE CONNECTOR H|E|Z2|40|G0205005|1000.000|400.000|EA|2532.000|01
71970204|1DP 4P WP M CONNECTOR HOUSING CODE B|E|Z2|20||1000.000|0.000|EA|0.000|01
71876639|0.64-2 18P+1.5 6P HBD CONN HSG FEM 7,8 B|E|Z2|20||1000.000|960.000|EA|3782.400|
71876637|0.64-2 18P+1.5 6P HBD CONN HSG FEM 7,8 B|E|Z2|20||1000.000|960.000|EA|3772.800|
71876635|0.64-2 18P+1.5 6P HBD CONN HSG FEM 6 BLO|E|Z2|20||1000.000|960.000|EA|3840.000|
7282120050|Connector 20p 090 II Orange|E|Z1|40|E3C01002|1000.000|400.000|EA|6272.000|
7282453530|Connector 3p 090 II Black|E|Z1|40|E3C01002|702.000|702.000|EA|46893.600|
7282656840|Connector 20p YESC Light Gray|E|Z1|40|E3C01002|600.000|600.000|EA|6120.000|
7283074390|Connector 6p YESC Kaizens Blue|E|Z1|40|E3C01002|630.000|630.000|EA|3276.000|
7283304290|Connector 4p 312 Blue|E|Z1|40|E3C01002|810.000|810.000|EA|7776.000|
7283454860|Connector 18p YESC Kaizens Green|E|Z1|40|E3C01002|630.000|630.000|EA|4284.000|
7287181240|Connector 3p 110 Light Gray|E|Z1|40|E3C01002|500.000|1870.000|EA|6358.000|
S85430K004914|NY N66 LEONA 1402S GRAY|E|Z2|40|ME200101|1000.000|105.000|KG|105105.000|
