MATNR|PLWRK|GSMNG|PEDTR|MDV01|KDMAT|GUM|SHIFT
S0071734533|1815|16000.000|20260126|F0101018|S0071734533|0.00000|1
S0071734533|1815|900000.000|20260202|F0101018|S0071734533|0.00000|1
S0071734533|1815|1300000.000|20260209||S0071734533|0.00000|0
S0071734533|1815|896000.000|20260216|F0101018|S0071734533|0.00000|1
S0071734533|1815|896000.000|20260223|F0101018|S0071734533|0.00000|1
S0071734533|1815|560000.000|20260302|F0101018|S0071734533|0.00000|1
S0071734533|1815|700000.000|20260309|F0101018|S0071734533|0.00000|1
S0071734533|1815|584000.000|20260316|F0101018|S0071734533|0.00000|1
S0071734533|1815|724000.000|20260323|F0101018|S0071734533|0.00000|1
S0071734535|1815|40000.000|20260202|F0101501|S0071734535|0.00000|1
S0071734535|1815|192000.000|20260209|F0101501|S0071734535|0.00000|1
S0071734535|1815|196000.000|20260216|F0101501|S0071734535|0.00000|1
S0071734535|1815|192000.000|20260223|F0101501|S0071734535|0.00000|1
S0071734535|1815|136000.000|20260302|F0101501|S0071734535|0.00000|1
S0071734535|1815|160000.000|20260309|F0101501|S0071734535|0.00000|1
S0071734535|1815|140000.000|20260316|F0101501|S0071734535|0.00000|1
S0071734535|1815|168000.000|20260323|F0101501|S0071734535|0.00000|1
S0071741047|1815|7200.000|20260126|F0311033|S0071741047|0.00000|1
S0071741047|1815|1920.000|20260202|F0311033|S0071741047|0.00000|1
S0071741047|1815|2080.000|20260209|F0311033|S0071741047|0.00000|1
S0071741047|1815|1440.000|20260216|F0311033|S0071741047|0.00000|1
S0071741047|1815|2880.000|20260223|F0311033|S0071741047|0.00000|1
S0071741047|1815|960.000|20260302|F0311033|S0071741047|0.00000|1
S0071741047|1815|2560.000|20260309|F0311033|S0071741047|0.00000|1
S0071741047|1815|2080.000|20260316|F0311033|S0071741047|0.00000|1
S0071741047|1815|2400.000|20260323|F0311033|S0071741047|0.00000|1
S0071741436|1815|21480.000|20260202|F0411041|S0071741436|0.00000|1
S0071741436|1815|38880.000|20260209|F0411041|S0071741436|0.00000|1
S0071741436|1815|28800.000|20260216|F0411041|S0071741436|0.00000|1
S0071741436|1815|35280.000|20260223|F0411041|S0071741436|0.00000|1
S0071741436|1815|15600.000|20260302|F0411041|S0071741436|0.00000|1
S0071741436|1815|33360.000|20260309|F0411041|S0071741436|0.00000|1
S0071741436|1815|37920.000|20260316|F0411041|S0071741436|0.00000|1
S0071741436|1815|38400.000|20260323|F0411041|S0071741436|0.00000|1
S0071832415|1815|7500.000|20260126|F0101021|S0071832415|0.00000|1
S0071832415|1815|11250.000|20260202|F0101021|S0071832415|0.00000|1
S0071832415|1815|11250.000|20260209|F0101021|S0071832415|0.00000|1
S0071832415|1815|3750.000|20260216|F0101021|S0071832415|0.00000|1
S0071832415|1815|11250.000|20260223|F0101021|S0071832415|0.00000|1
S0071832415|1815|11250.000|20260302|F0101021|S0071832415|0.00000|1
S0071832415|1815|3750.000|20260309|F0101021|S0071832415|0.00000|1
S0071832415|1815|7500.000|20260316|F0101021|S0071832415|0.00000|1
S0071832415|1815|11250.000|20260323|F0101021|S0071832415|0.00000|1
S071585971E|1815|81000.000|20260202|F0305024|S071585971E|0.00000|1
S071585971E|1815|191250.000|20260209|F0305024|S071585971E|0.00000|1
S071585971E|1815|189000.000|20260216|F0305024|S071585971E|0.00000|1
S071585971E|1815|96750.000|20260223|F0305024|S071585971E|0.00000|1
S071585971E|1815|119250.000|20260302|F0305024|S071585971E|0.00000|1
S071585971E|1815|144000.000|20260309|F0305024|S071585971E|0.00000|1
S071585971E|1815|130500.000|20260316|F0305024|S071585971E|0.00000|1
S071585971E|1815|153000.000|20260323|F0305024|S071585971E|0.00000|1
S071586585E|1815|182360.000|20260126|F0605018|S071586585E|0.00000|1
S071586585E|1815|187016.000|20260202|F0605018|S071586585E|0.00000|1
S071586585E|1815|157528.000|20260209|F0605018|S071586585E|0.00000|1
S071586585E|1815|157528.000|20260216|F0605018|S071586585E|0.00000|1
S071586585E|1815|153648.000|20260223|F0605018|S071586585E|0.00000|1
S071586585E|1815|128816.000|20260302|F0605018|S071586585E|0.00000|1
S071586585E|1815|79928.000|20260309|F0605018|S071586585E|0.00000|1
S071586585E|1815|79928.000|20260316|F0605018|S071586585E|0.00000|1
S071586585E|1815|96224.000|20260323|F0605018|S071586585E|0.00000|1
S7122412330|1815|11200.000|20260126|G0105030|S7122412330|0.00000|1
S7122412330|1815|18900.000|20260202|G0105030|S7122412330|0.00000|1
S7122412330|1815|18200.000|20260209|G0105030|S7122412330|0.00000|1
S7122412330|1815|21700.000|20260216|G0105030|S7122412330|0.00000|1
S7122412330|1815|22400.000|20260223|G0105030|S7122412330|0.00000|1
S7122412330|1815|16100.000|20260302|G0105030|S7122412330|0.00000|1
S7122412330|1815|21000.000|20260309|G0105030|S7122412330|0.00000|1
S7122412330|1815|18200.000|20260316|G0105030|S7122412330|0.00000|1
S7122412330|1815|21700.000|20260323|G0105030|S7122412330|0.00000|1
S7123422040|1815|1600.000|20260126|F0604038|S7123422040|0.00000|1
S7123422040|1815|10400.000|20260202|F0604038|S7123422040|0.00000|1
S7123422040|1815|3200.000|20260209|F0604038|S7123422040|0.00000|1
S7123422040|1815|11200.000|20260223|F0604038|S7123422040|0.00000|1
S7123422040|1815|5600.000|20260302|F0604038|S7123422040|0.00000|1
S7123422040|1815|5600.000|20260309|F0604038|S7123422040|0.00000|1
S7123422040|1815|6400.000|20260316|F0604038|S7123422040|0.00000|1
S7123422040|1815|6400.000|20260323|F0604038|S7123422040|0.00000|1
S7123744440|1815|9000.000|20260126|F0204006|S7123744440|0.00000|1
S7123744440|1815|1500.000|20260216|F0204006|S7123744440|0.00000|1
S7123744440|1815|1500.000|20260323|F0204006|S7123744440|0.00000|1
S7152522830|1815|3000.000|20260126|G0211001|S7152522830|0.00000|1
S7152522830|1815|2000.000|20260202|G0211001|S7152522830|0.00000|1
S7152522830|1815|2000.000|20260209|G0211001|S7152522830|0.00000|1
S7152522830|1815|4000.000|20260216|G0211001|S7152522830|0.00000|1
S7152522830|1815|2000.000|20260223|G0211001|S7152522830|0.00000|1
S7152522830|1815|4000.000|20260302|G0211001|S7152522830|0.00000|1
S7152522830|1815|2000.000|20260309|G0211001|S7152522830|0.00000|1
S7152522830|1815|2000.000|20260316|G0211001|S7152522830|0.00000|1
S7152522830|1815|2000.000|20260323|G0211001|S7152522830|0.00000|1
S7157642080|1815|3000.000|20260209|G0201012|S7157642080|0.00000|1
S7157642080|1815|12000.000|20260216|G0201012|S7157642080|0.00000|1
S7157642080|1815|9000.000|20260223|G0201012|S7157642080|0.00000|1
S7157642080|1815|9000.000|20260302|G0201012|S7157642080|0.00000|1
S7157642080|1815|9000.000|20260309|G0201012|S7157642080|0.00000|1
S7157642080|1815|12000.000|20260316|G0201012|S7157642080|0.00000|1
S7157642080|1815|12000.000|20260323|G0201012|S7157642080|0.00000|1
S7157781380|1815|25000.000|20260202|F0101501|S7157781380|0.00000|1
S7157781380|1815|30000.000|20260209|F0101501|S7157781380|0.00000|1
S7157781380|1815|25000.000|20260216|F0101501|S7157781380|0.00000|1
S7157781380|1815|5000.000|20260302|F0101501|S7157781380|0.00000|1
S7157781380|1815|35000.000|20260323|F0101501|S7157781380|0.00000|1
S7157781580|1815|5000.000|20260216|F0101506|S7157781580|0.00000|1
S7157781580|1815|5000.000|20260323|F0101506|S7157781580|0.00000|1
S7158708050E|1815|258000.000|20260126|G0404016|S7158708050E|0.00000|1
S7158708050E|1815|720000.000|20260202|G0404016|S7158708050E|0.00000|1
S7158708050E|1815|710000.000|20260209|G0404016|S7158708050E|0.00000|1
S7158708050E|1815|800000.000|20260216|G0404016|S7158708050E|0.00000|1
S7158708050E|1815|760000.000|20260223|G0404016|S7158708050E|0.00000|1
S7158708050E|1815|686000.000|20260302|G0404016|S7158708050E|0.00000|1
S7158708050E|1815|528000.000|20260309|G0404016|S7158708050E|0.00000|1
S7158708050E|1815|486000.000|20260316|G0404016|S7158708050E|0.00000|1
S7158708050E|1815|532000.000|20260323|G0404016|S7158708050E|0.00000|1
S7172108150P|1815|204000.000|20260126|G0205007|S7172108150P|0.00000|1
S7172108150P|1815|544000.000|20260202|G0205007|S7172108150P|0.00000|1
S7172108150P|1815|476000.000|20260209|G0205007|S7172108150P|0.00000|1
S7172108150P|1815|472000.000|20260216|G0205007|S7172108150P|0.00000|1
S7172108150P|1815|348000.000|20260223|G0205007|S7172108150P|0.00000|1
S7172108150P|1815|328000.000|20260302|G0205007|S7172108150P|0.00000|1
S7172108150P|1815|292000.000|20260309|G0205007|S7172108150P|0.00000|1
S7172108150P|1815|292000.000|20260316|G0205007|S7172108150P|0.00000|1
S7172108150P|1815|444000.000|20260323|G0205007|S7172108150P|0.00000|1
S7173039650E|1815|31104.000|20260126|F0605009|S7173039650E|0.00000|1
S7173039650E|1815|202176.000|20260202|F0605009|S7173039650E|0.00000|1
S7173039650E|1815|194400.000|20260209|F0605009|S7173039650E|0.00000|1
S7173039650E|1815|202176.000|20260216|F0605009|S7173039650E|0.00000|1
S7173039650E|1815|108864.000|20260223|F0605009|S7173039650E|0.00000|1
S7173039650E|1815|101088.000|20260302|F0605009|S7173039650E|0.00000|1
S7173039650E|1815|93312.000|20260309|F0605009|S7173039650E|0.00000|1
S7173039650E|1815|155520.000|20260316|F0605009|S7173039650E|0.00000|1
S7173039650E|1815|155520.000|20260323|F0605009|S7173039650E|0.00000|1
S7173453440|1815|246000.000|20260202|F0101506|S7173453440|0.00000|1
S7173453440|1815|288000.000|20260209|F0101506|S7173453440|0.00000|1
S7173453440|1815|156000.000|20260216|F0101506|S7173453440|0.00000|1
S7173453440|1815|144000.000|20260223|F0101506|S7173453440|0.00000|1
S7173453440|1815|144000.000|20260302|F0101506|S7173453440|0.00000|1
S7173453440|1815|228000.000|20260309|F0101506|S7173453440|0.00000|1
S7173453440|1815|178000.000|20260316|F0101506|S7173453440|0.00000|1
S7173453440|1815|220000.000|20260323|F0101506|S7173453440|0.00000|1
S7174105140|1815|160.000|20260126|F0411008|S7174105140|0.00000|1
S7174105140|1815|1760.000|20260202|F0411008|S7174105140|0.00000|1
S7174105140|1815|2080.000|20260209|F0411008|S7174105140|0.00000|1
S7174105140|1815|3520.000|20260216|F0411008|S7174105140|0.00000|1
S7174105140|1815|2880.000|20260223|F0411008|S7174105140|0.00000|1
S7174105140|1815|960.000|20260302|F0411008|S7174105140|0.00000|1
S7174105140|1815|2560.000|20260309|F0411008|S7174105140|0.00000|1
S7174105140|1815|1920.000|20260316|F0411008|S7174105140|0.00000|1
S7174105140|1815|2560.000|20260323|F0411008|S7174105140|0.00000|1
S7183161630|1815|2000.000|20260126|F0411036|S7183161630|0.00000|1
S7183161630|1815|4000.000|20260209|F0411036|S7183161630|0.00000|1
S7183161630|1815|4000.000|20260216|F0411036|S7183161630|0.00000|1
S7183161630|1815|4000.000|20260223|F0411036|S7183161630|0.00000|1
S7183161630|1815|4000.000|20260309|F0411036|S7183161630|0.00000|1
S7183161630|1815|4000.000|20260323|F0511024|S7183161630|0.00000|1
S7183772540|1815|9000.000|20260126|G0105010|S7183772540|0.00000|1
S7183772540|1815|12000.000|20260202|G0105010|S7183772540|0.00000|1
S7183772540|1815|6000.000|20260209|G0105010|S7183772540|0.00000|1
S7183772540|1815|12000.000|20260216|G0105010|S7183772540|0.00000|1
S7183772540|1815|6000.000|20260223|G0105010|S7183772540|0.00000|1
S7183772540|1815|12000.000|20260302|G0105010|S7183772540|0.00000|1
S7183772540|1815|6000.000|20260309|G0105010|S7183772540|0.00000|1
S7183772540|1815|6000.000|20260316|G0105010|S7183772540|0.00000|1
S7183772540|1815|8000.000|20260323|G0105010|S7183772540|0.00000|1
S851101071054|1815|309.000|20260126|ME200101||0.00000|1
S851101071054|1815|309.000|20260202|ME200101||0.00000|1
S851101071054|1815|206.000|20260209|ME200101||0.00000|1
S851101071054|1815|309.000|20260216|ME200101||0.00000|1
S851101071054|1815|103.000|20260223|ME200101||0.00000|1
S851101071054|1815|206.000|20260302|ME200101||0.00000|1
S851101071054|1815|206.000|20260309|ME200101||0.00000|1
S851101071054|1815|206.000|20260316|ME200101||0.00000|1
S851101071054|1815|206.000|20260323|ME200101||0.00000|1
S851101101058|1815|204.000|20260125|ME200101||0.00000|1
S851101101058|1815|612.000|20260126|ME200101||0.00000|1
S851101101058|1815|1836.000|20260202|ME200101||0.00000|1
S851101101058|1815|1836.000|20260209|ME200101||0.00000|1
S851101101058|1815|1734.000|20260216|ME200101||0.00000|1
S851101101058|1815|1836.000|20260223|ME200101||0.00000|1
S851101101058|1815|1734.000|20260302|ME200101||0.00000|1
S851101101058|1815|714.000|20260309|ME200101||0.00000|1
S851101101058|1815|714.000|20260316|ME200101||0.00000|1
S851101101058|1815|1224.000|20260323|ME200101||0.00000|1
S852600551035|1815|103.000|20260126|ME200101||0.00000|1
S852600551036|1815|103.000|20260126|ME200101||0.00000|1
S852600551084|1815|103.000|20260126|ME200101||0.00000|1
S852610090065|1815|103.000|20260126|ME200101||0.00000|1
S853305014906|1815|103.000|20260223|ME200101||0.00000|1
S854100221056|1815|206.000|20260126|ME200101||0.00000|1
S854100221056|1815|103.000|20260209|ME200101||0.00000|1
S854100221056|1815|103.000|20260216|ME200101||0.00000|1
S854100221056|1815|103.000|20260302|ME200101||0.00000|1
S854100221056|1815|103.000|20260309|ME200101||0.00000|1
S854100221056|1815|103.000|20260323|ME200101||0.00000|1
S854100221061|1815|208.000|20260125|ME200101||0.00000|1
S854100221061|1815|3224.000|20260126|ME200101||0.00000|1
S854100221061|1815|4368.000|20260202|ME200101||0.00000|1
S854100221061|1815|4992.000|20260209|ME200101||0.00000|1
S854100221061|1815|4992.000|20260216|ME200101||0.00000|1
S854100221061|1815|3848.000|20260223|ME200101||0.00000|1
S854100221061|1815|2704.000|20260302|ME200101||0.00000|1
S854100221061|1815|2600.000|20260309|ME200101||0.00000|1
S854100221061|1815|3328.000|20260316|ME200101||0.00000|1
S854100221061|1815|3016.000|20260323|ME200101||0.00000|1
S854100221062|1815|103.000|20260202|ME200101||0.00000|1
S854100221062|1815|103.000|20260209|ME200101||0.00000|1
S854100221062|1815|103.000|20260223|ME200101||0.00000|1
S854100221062|1815|103.000|20260309|ME200101||0.00000|1
S854100221062|1815|103.000|20260316|ME200101||0.00000|1
S854100221064|1815|104.000|20260202|ME200101||0.00000|1
S854100221091|1815|103.000|20260126|ME200101||0.00000|1
S854100221091|1815|206.000|20260202|ME200101||0.00000|1
S854100221091|1815|103.000|20260209|ME200101||0.00000|1
S854100221091|1815|103.000|20260223|ME200101||0.00000|1
S854100221091|1815|103.000|20260302|ME200101||0.00000|1
S854100221091|1815|206.000|20260309|ME200101||0.00000|1
S854100221091|1815|206.000|20260323|ME200101||0.00000|1
S854200181065|1815|103.000|20260126|ME200101||0.00000|1
S854200181096|1815|100.000|20260216|ME200101||0.00000|1
S854300331051|1815|204.000|20260126|ME200101||0.00000|1
S854300331051|1815|612.000|20260202|ME200101||0.00000|1
S854300331051|1815|408.000|20260209|ME200101||0.00000|1
S854300331051|1815|714.000|20260216|ME200101||0.00000|1
S854300331051|1815|102.000|20260223|ME200101||0.00000|1
S854300331051|1815|102.000|20260302|ME200101||0.00000|1
S854300331051|1815|510.000|20260309|ME200101||0.00000|1
S854300331051|1815|204.000|20260316|ME200101||0.00000|1
S854300331051|1815|306.000|20260323|ME200101||0.00000|1
S854300331061|1815|412.000|20260126|ME200101||0.00000|1
S854300331061|1815|309.000|20260202|ME200101||0.00000|1
S854300331061|1815|412.000|20260209|ME200101||0.00000|1
S854300331061|1815|309.000|20260216|ME200101||0.00000|1
S854300331061|1815|206.000|20260223|ME200101||0.00000|1
S854300331061|1815|309.000|20260302|ME200101||0.00000|1
S854300331061|1815|309.000|20260309|ME200101||0.00000|1
S854300331061|1815|206.000|20260316|ME200101||0.00000|1
S854300331061|1815|309.000|20260323|ME200101||0.00000|1
S854300331071|1815|104.000|20260209|ME200101||0.00000|1
S854300441054|1815|103.000|20260130|ME200101||0.00000|1
S854300441054|1815|103.000|20260131|ME200101||0.00000|1
S854300441054|1815|103.000|20260207|ME200101||0.00000|1
S854300441054|1815|103.000|20260212|ME200101||0.00000|1
S854300441054|1815|103.000|20260223|ME200101||0.00000|1
S854300441056|1815|408.000|20260126|ME200101||0.00000|1
S854300441056|1815|612.000|20260202|ME200101||0.00000|1
S854300441056|1815|102.000|20260204|ME200101||0.00000|1
S854300441056|1815|102.000|20260206|ME200101||0.00000|1
S854300441056|1815|816.000|20260209|ME200101||0.00000|1
S854300441056|1815|102.000|20260210|ME200101||0.00000|1
S854300441056|1815|102.000|20260211|ME200101||0.00000|1
S854300441056|1815|918.000|20260216|ME200101||0.00000|1
S854300441056|1815|102.000|20260217|ME200101||0.00000|1
S854300441056|1815|102.000|20260218|ME200101||0.00000|1
S854300441056|1815|102.000|20260219|ME200101||0.00000|1
S854300441056|1815|102.000|20260221|ME200101||0.00000|1
S854300441056|1815|102.000|20260222|ME200101||0.00000|1
S854300441056|1815|816.000|20260223|ME200101||0.00000|1
S854300441056|1815|102.000|20260224|ME200101||0.00000|1
S854300441056|1815|102.000|20260225|ME200101||0.00000|1
S854300441056|1815|102.000|20260226|ME200101||0.00000|1
S854300441056|1815|1020.000|20260302|ME200101||0.00000|1
S854300441056|1815|918.000|20260309|ME200101||0.00000|1
S854300441056|1815|918.000|20260316|ME200101||0.00000|1
S854300441056|1815|918.000|20260323|ME200101||0.00000|1
S854300441071|1815|102.000|20260130|ME200101||0.00000|1
S854300441071|1815|510.000|20260131|ME200101||0.00000|1
S854300441071|1815|102.000|20260204|ME200101||0.00000|1
S854300441071|1815|510.000|20260206|ME200101||0.00000|1
S854300441071|1815|510.000|20260211|ME200101||0.00000|1
S854300441071|1815|510.000|20260216|ME200101||0.00000|1
S854300441071|1815|510.000|20260222|ME200101||0.00000|1
S854300441071|1815|612.000|20260223|ME200101||0.00000|1
S854300441071|1815|714.000|20260302|ME200101||0.00000|1
S854300441071|1815|714.000|20260309|ME200101||0.00000|1
S854300441071|1815|714.000|20260316|ME200101||0.00000|1
S854300441071|1815|510.000|20260323|ME200101||0.00000|1
S854301254906|1815|208.000|20260202|ME200101||0.00000|1
S854301254906|1815|312.000|20260209|ME200101||0.00000|1
S854301254906|1815|312.000|20260216|ME200101||0.00000|1
S854301254906|1815|416.000|20260223|ME200101||0.00000|1
S854301254906|1815|208.000|20260302|ME200101||0.00000|1
S854301254906|1815|208.000|20260309|ME200101||0.00000|1
S854301254906|1815|312.000|20260316|ME200101||0.00000|1
S854301254906|1815|312.000|20260323|ME200101||0.00000|1
S854301291064|1815|103.000|20260126|ME200101||0.00000|1
S854301291064|1815|103.000|20260202|ME200101||0.00000|1
S854301291064|1815|103.000|20260209|ME200101||0.00000|1
S854301291064|1815|103.000|20260216|ME200101||0.00000|1
S854301291064|1815|103.000|20260223|ME200101||0.00000|1
S854301291064|1815|103.000|20260302|ME200101||0.00000|1
S854301291064|1815|103.000|20260309|ME200101||0.00000|1
S854301291064|1815|103.000|20260316|ME200101||0.00000|1
S854301291064|1815|103.000|20260323|ME200101||0.00000|1
S85430K004912|1815|105.000|20260323|ME200101||0.00000|1
S854340091052|1815|103.000|20260126|ME200101||0.00000|1
S854340091052|1815|103.000|20260309|ME200101||0.00000|1
S854340091064|1815|104.000|20260202|ME200101||0.00000|1
S854340091064|1815|104.000|20260209|ME200101||0.00000|1
S854340091064|1815|104.000|20260216|ME200101||0.00000|1
S854340091064|1815|104.000|20260302|ME200101||0.00000|1
S854340091064|1815|104.000|20260309|ME200101||0.00000|1
S854340091064|1815|104.000|20260316|ME200101||0.00000|1
S854340091064|1815|104.000|20260323|ME200101||0.00000|1
S854340131066|1815|104.000|20260323|ME200101||0.00000|1
S854340131067|1815|416.000|20260126|ME200101||0.00000|1
S854340131067|1815|208.000|20260127|ME200101||0.00000|1
S854340131067|1815|312.000|20260128|ME200101||0.00000|1
S854340131067|1815|208.000|20260131|ME200101||0.00000|1
S854340131067|1815|1352.000|20260202|ME200101||0.00000|1
S854340131067|1815|104.000|20260203|ME200101||0.00000|1
S854340131067|1815|624.000|20260204|ME200101||0.00000|1
S854340131067|1815|104.000|20260206|ME200101||0.00000|1
S854340131067|1815|208.000|20260208|ME200101||0.00000|1
S854340131067|1815|1976.000|20260209|ME200101||0.00000|1
S854340131067|1815|104.000|20260212|ME200101||0.00000|1
S854340131067|1815|208.000|20260215|ME200101||0.00000|1
S854340131067|1815|3432.000|20260216|ME200101||0.00000|1
S854340131067|1815|208.000|20260217|ME200101||0.00000|1
S854340131067|1815|104.000|20260218|ME200101||0.00000|1
S854340131067|1815|208.000|20260220|ME200101||0.00000|1
S854340131067|1815|416.000|20260221|ME200101||0.00000|1
S854340131067|1815|104.000|20260222|ME200101||0.00000|1
S854340131067|1815|2392.000|20260223|ME200101||0.00000|1
S854340131067|1815|520.000|20260225|ME200101||0.00000|1
S854340131067|1815|312.000|20260226|ME200101||0.00000|1
S854340131067|1815|104.000|20260227|ME200101||0.00000|1
S854340131067|1815|104.000|20260228|ME200101||0.00000|1
S854340131067|1815|312.000|20260301|ME200101||0.00000|1
S854340131067|1815|1872.000|20260302|ME200101||0.00000|1
S854340131067|1815|416.000|20260308|ME200101||0.00000|1
S854340131067|1815|1352.000|20260309|ME200101||0.00000|1
S854340131067|1815|312.000|20260315|ME200101||0.00000|1
S854340131067|1815|1248.000|20260316|ME200101||0.00000|1
S854340131067|1815|312.000|20260322|ME200101||0.00000|1
S854340131067|1815|1664.000|20260323|ME200101||0.00000|1
S854340135400|1815|104.000|20260202|ME200101||0.00000|1
S854340135400|1815|104.000|20260216|ME200101||0.00000|1
S854340135400|1815|104.000|20260309|ME200101||0.00000|1
S854340135400|1815|104.000|20260323|ME200101||0.00000|1
S854710201051|1815|1030.000|20260126|ME200101||0.00000|1
S854710201051|1815|1648.000|20260202|ME200101||0.00000|1
S854710201051|1815|1751.000|20260209|ME200101||0.00000|1
S854710201051|1815|1236.000|20260216|ME200101||0.00000|1
S854710201051|1815|1133.000|20260223|ME200101||0.00000|1
S854710201051|1815|1133.000|20260302|ME200101||0.00000|1
S854710201051|1815|1030.000|20260309|ME200101||0.00000|1
S854710201051|1815|1133.000|20260316|ME200101||0.00000|1
S854710201051|1815|721.000|20260323|ME200101||0.00000|1
S854710201054|1815|103.000|20260126|ME200101||0.00000|1
S854710201054|1815|103.000|20260316|ME200101||0.00000|1
S854710201061|1815|204.000|20260126|ME200101||0.00000|1
S854710201061|1815|204.000|20260202|ME200101||0.00000|1
S854710201061|1815|306.000|20260209|ME200101||0.00000|1
S854710201061|1815|204.000|20260216|ME200101||0.00000|1
S854710201061|1815|204.000|20260223|ME200101||0.00000|1
S854710201061|1815|204.000|20260302|ME200101||0.00000|1
S854710201061|1815|306.000|20260309|ME200101||0.00000|1
S854710201061|1815|204.000|20260316|ME200101||0.00000|1
S854710201061|1815|102.000|20260323|ME200101||0.00000|1
000000000071574053|1815|900.000|20260216|F0101020|71574053|0.00000|1
000000000071574105|1815|2000.000|20260209|G0104023|71574105|0.00000|1
000000000071574105|1815|2000.000|20260216|G0104023|71574105|0.00000|1
000000000071574105|1815|4000.000|20260223|G0104023|71574105|0.00000|1
000000000071574105|1815|6000.000|20260302|G0104023|71574105|0.00000|1
000000000071574105|1815|4000.000|20260309|G0104023|71574105|0.00000|1
000000000071574105|1815|4000.000|20260316|G0104023|71574105|0.00000|1
000000000071574105|1815|4000.000|20260323|G0104023|71574105|0.00000|1
000000000071574347|1815|9264.000|20260126|F0101022|71574347|0.00000|1
000000000071574347|1815|3088.000|20260202|F0101022|71574347|0.00000|1
000000000071574347|1815|6176.000|20260209|F0101022|71574347|0.00000|1
000000000071574347|1815|13896.000|20260216|F0101022|71574347|0.00000|1
000000000071574347|1815|12352.000|20260223|F0101022|71574347|0.00000|1
000000000071574347|1815|6176.000|20260302|F0101022|71574347|0.00000|1
000000000071574347|1815|7720.000|20260309|F0101022|71574347|0.00000|1
000000000071574347|1815|10808.000|20260316|F0101022|71574347|0.00000|1
000000000071574347|1815|6176.000|20260323|F0101022|71574347|0.00000|1
000000000071585987|1815|9264.000|20260126|F0101501|71585987|0.00000|1
000000000071585987|1815|132784.000|20260202|F0101501|71585987|0.00000|1
000000000071585987|1815|126608.000|20260209|F0101501|71585987|0.00000|1
000000000071585987|1815|104992.000|20260216|F0101501|71585987|0.00000|1
000000000071585987|1815|86464.000|20260223|F0101501|71585987|0.00000|1
000000000071585987|1815|83376.000|20260302|F0101501|71585987|0.00000|1
000000000071585987|1815|89552.000|20260309|F0101501|71585987|0.00000|1
000000000071585987|1815|89552.000|20260316|F0101501|71585987|0.00000|1
000000000071585987|1815|64848.000|20260323|F0101501|71585987|0.00000|1
000000000071586582|1815|88400.000|20260126|G0205002|71586582|0.00000|1
000000000071586582|1815|509184.000|20260202|G0205002|71586582|0.00000|1
000000000071586582|1815|466752.000|20260209|G0205002|71586582|0.00000|1
000000000071586582|1815|449072.000|20260216|G0205002|71586582|0.00000|1
000000000071586582|1815|364208.000|20260223|G0205002|71586582|0.00000|1
000000000071586582|1815|350064.000|20260302|G0205002|71586582|0.00000|1
000000000071586582|1815|314704.000|20260309|G0205002|71586582|0.00000|1
000000000071586582|1815|314704.000|20260316|G0205002|71586582|0.00000|1
000000000071586582|1815|519792.000|20260323|G0205002|71586582|0.00000|1
000000000071732340|1815|11592.000|20260126|F0411043|71732340|0.00000|1
000000000071732340|1815|37548.000|20260202|F0411043|71732340|0.00000|1
000000000071732340|1815|37548.000|20260209|F0411043|71732340|0.00000|1
000000000071732340|1815|37548.000|20260216|F0411043|71732340|0.00000|1
000000000071732340|1815|19404.000|20260223|F0411043|71732340|0.00000|1
000000000071732340|1815|6552.000|20260302|F0411043|71732340|0.00000|1
000000000071732340|1815|5544.000|20260309|F0411043|71732340|0.00000|1
000000000071732340|1815|5796.000|20260316|F0411043|71732340|0.00000|1
000000000071732340|1815|10836.000|20260323|F0411043|71732340|0.00000|1
000000000071821248|1815|200.000|20260216|F0605001|71821248|0.00000|1
000000007173362430|1815|14504.000|20260202|G0311041|7173362430|0.00000|1
000000007173362430|1815|29988.000|20260209|G0311041|7173362430|0.00000|1
000000007173362430|1815|88004.000|20260216|G0311041|7173362430|0.00000|1
000000007173362430|1815|54488.000|20260223|G0311041|7173362430|0.00000|1
000000007173362430|1815|45276.000|20260302|G0311041|7173362430|0.00000|1
000000007173362430|1815|48804.000|20260309|G0311041|7173362430|0.00000|1
000000007173362430|1815|48216.000|20260316|G0311041|7173362430|0.00000|1
000000007173362430|1815|58800.000|20260323|G0311041|7173362430|0.00000|1
000000007183645840|1815|34304.000|20260126|F0411052|7183645840|0.00000|1
000000007183645840|1815|69680.000|20260202|F0411052|7183645840|0.00000|1
000000007183645840|1815|70752.000|20260209|F0411052|7183645840|0.00000|1
000000007183645840|1815|49312.000|20260216|F0411052|7183645840|0.00000|1
000000007183645840|1815|31088.000|20260223|F0411052|7183645840|0.00000|1
000000007183645840|1815|30016.000|20260302|F0411052|7183645840|0.00000|1
000000007183645840|1815|36448.000|20260309|F0411052|7183645840|0.00000|1
000000007183645840|1815|31088.000|20260316|F0411052|7183645840|0.00000|1
000000007183645840|1815|33232.000|20260323|F0411052|7183645840|0.00000|1
000000007183702730|1815|4000.000|20260126|F0511023|7183702730|0.00000|1
000000007183702730|1815|3000.000|20260202|F0511023|7183702730|0.00000|1
000000007183702730|1815|1000.000|20260209|F0511023|7183702730|0.00000|1
000000007183702730|1815|5000.000|20260216|F0511023|7183702730|0.00000|1
000000007183702730|1815|1000.000|20260223|F0511023|7183702730|0.00000|1
